snapshot_date,source,format,player,position,team,age,value,overall_rank,position_rank,trend,url
2026-06-01,KeepTradeCut,1QB,Josh Allen,QB,BUF,30.0,7646,14,1,0,https://keeptradecut.com/dynasty-rankings
2026-06-01,KeepTradeCut,SF,Josh Allen,QB,BUF,30.0,9999,1,1,1,https://keeptradecut.com/dynasty-rankings
2026-06-01,KeepTradeCut,1QB,Bijan Robinson,RB,ATL,24.3,9997,1,1,0,https://keeptradecut.com/dynasty-rankings
2026-06-01,KeepTradeCut,SF,Bijan Robinson,RB,ATL,24.3,9996,2,1,-1,https://keeptradecut.com/dynasty-rankings
2026-06-01,KeepTradeCut,1QB,Ja'Marr Chase,WR,CIN,26.2,9994,2,1,0,https://keeptradecut.com/dynasty-rankings
2026-06-01,KeepTradeCut,SF,Ja'Marr Chase,WR,CIN,26.2,9967,3,1,0,https://keeptradecut.com/dynasty-rankings
2026-06-01,KeepTradeCut,1QB,Jaxon Smith-Njigba,WR,SEA,24.3,9973,4,2,-1,https://keeptradecut.com/dynasty-rankings
2026-06-01,KeepTradeCut,SF,Jaxon Smith-Njigba,WR,SEA,24.3,9834,4,2,0,https://keeptradecut.com/dynasty-rankings
2026-06-01,KeepTradeCut,1QB,Jahmyr Gibbs,RB,DET,24.2,9985,3,2,1,https://keeptradecut.com/dynasty-rankings
2026-06-01,KeepTradeCut,SF,Jahmyr Gibbs,RB,DET,24.2,9647,5,2,0,https://keeptradecut.com/dynasty-rankings
2026-06-01,KeepTradeCut,1QB,Drake Maye,QB,NEP,23.8,6628,24,2,1,https://keeptradecut.com/dynasty-rankings
2026-06-01,KeepTradeCut,SF,Drake Maye,QB,NEP,23.8,9377,6,2,0,https://keeptradecut.com/dynasty-rankings
2026-06-01,KeepTradeCut,1QB,Puka Nacua,WR,LAR,25.0,8851,5,3,0,https://keeptradecut.com/dynasty-rankings
2026-06-01,KeepTradeCut,SF,Puka Nacua,WR,LAR,25.0,8619,7,3,0,https://keeptradecut.com/dynasty-rankings
2026-06-01,KeepTradeCut,1QB,Brock Bowers,TE,LVR,23.5,8232,6,1,0,https://keeptradecut.com/dynasty-rankings
2026-06-01,KeepTradeCut,SF,Brock Bowers,TE,LVR,23.5,8035,8,1,0,https://keeptradecut.com/dynasty-rankings
2026-06-01,KeepTradeCut,1QB,Caleb Williams,QB,CHI,24.5,5725,47,5,4,https://keeptradecut.com/dynasty-rankings
2026-06-01,KeepTradeCut,SF,Caleb Williams,QB,CHI,24.5,7943,9,3,0,https://keeptradecut.com/dynasty-rankings
2026-06-01,KeepTradeCut,1QB,Amon-Ra St. Brown,WR,DET,26.6,8025,8,5,1,https://keeptradecut.com/dynasty-rankings
2026-06-01,KeepTradeCut,SF,Amon-Ra St. Brown,WR,DET,26.6,7840,10,4,4,https://keeptradecut.com/dynasty-rankings
2026-06-01,KeepTradeCut,1QB,Jayden Daniels,QB,WAS,25.4,6263,32,3,0,https://keeptradecut.com/dynasty-rankings
