snapshot_date,source,format,player,position,team,age,value,overall_rank,position_rank,trend,url
2026-06-15,KeepTradeCut,1QB,Josh Allen,QB,BUF,30.1,7688,13,1,1,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,SF,Josh Allen,QB,BUF,30.1,9999,1,1,0,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,1QB,Bijan Robinson,RB,ATL,24.4,9999,1,1,0,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,SF,Bijan Robinson,RB,ATL,24.4,9999,2,1,0,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,1QB,Ja'Marr Chase,WR,CIN,26.3,9995,3,1,1,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,SF,Ja'Marr Chase,WR,CIN,26.3,9994,3,1,0,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,1QB,Jahmyr Gibbs,RB,DET,24.2,9998,2,2,1,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,SF,Jahmyr Gibbs,RB,DET,24.2,9815,4,2,1,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,1QB,Jaxon Smith-Njigba,WR,SEA,24.3,9874,4,2,-2,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,SF,Jaxon Smith-Njigba,WR,SEA,24.3,9649,5,2,-1,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,1QB,Drake Maye,QB,NEP,23.8,6653,23,2,2,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,SF,Drake Maye,QB,NEP,23.8,9396,6,2,0,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,1QB,Puka Nacua,WR,LAR,25.0,8818,5,3,0,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,SF,Puka Nacua,WR,LAR,25.0,8675,7,3,0,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,1QB,Brock Bowers,TE,LVR,23.5,8220,6,1,0,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,SF,Brock Bowers,TE,LVR,23.5,8086,8,1,0,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,1QB,Caleb Williams,QB,CHI,24.6,5713,48,6,2,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,SF,Caleb Williams,QB,CHI,24.6,8028,9,3,0,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,1QB,Amon-Ra St. Brown,WR,DET,26.6,8057,7,4,2,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,SF,Amon-Ra St. Brown,WR,DET,26.6,7892,10,4,1,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,1QB,Jayden Daniels,QB,WAS,25.5,6246,35,3,-4,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,SF,Jayden Daniels,QB,WAS,25.5,7841,11,4,1,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,1QB,Justin Jefferson,WR,MIN,27.0,7969,8,5,0,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,SF,Justin Jefferson,WR,MIN,27.0,7685,12,5,1,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,1QB,Ashton Jeanty,RB,LVR,22.5,7942,9,3,2,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,SF,Ashton Jeanty,RB,LVR,22.5,7661,13,3,3,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,1QB,Jeremiyah Love,RB,ARI,21.0,7929,10,4,0,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,SF,Jeremiyah Love,RB,ARI,21.0,7625,14,4,0,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,1QB,Lamar Jackson,QB,BAL,29.4,6242,36,4,2,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,SF,Lamar Jackson,QB,BAL,29.4,7612,15,5,0,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,1QB,Trey McBride,TE,ARI,26.6,7708,12,2,0,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,SF,Trey McBride,TE,ARI,26.6,7452,16,2,1,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,1QB,Joe Burrow,QB,CIN,29.5,5736,46,5,3,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,SF,Joe Burrow,QB,CIN,29.5,7438,17,6,1,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,1QB,Malik Nabers,WR,NYG,22.9,7729,11,6,-4,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,SF,Malik Nabers,WR,NYG,22.9,7438,18,6,-8,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,1QB,CeeDee Lamb,WR,DAL,27.2,7650,14,7,-1,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,SF,CeeDee Lamb,WR,DAL,27.2,7274,19,7,0,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,1QB,Drake London,WR,ATL,24.9,7489,15,8,0,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,SF,Drake London,WR,ATL,24.9,7103,20,8,2,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,1QB,2027 Early 1st,RDP,FA,0.0,7334,17,,0,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,SF,2027 Early 1st,RDP,FA,0.0,7065,21,,-1,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,1QB,Justin Herbert,QB,LAC,28.3,5505,63,7,5,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,SF,Justin Herbert,QB,LAC,28.3,6920,22,7,1,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,1QB,Omarion Hampton,RB,LAC,23.2,7327,18,6,0,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,SF,Omarion Hampton,RB,LAC,23.2,6873,23,5,2,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,1QB,De'Von Achane,RB,MIA,24.7,7404,16,5,0,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,SF,De'Von Achane,RB,MIA,24.7,6850,24,6,-3,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,1QB,Patrick Mahomes,QB,KCC,30.7,5449,68,10,-5,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,SF,Patrick Mahomes,QB,KCC,30.7,6675,25,8,-1,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,1QB,Tetairoa McMillan,WR,CAR,23.2,7147,19,9,0,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,SF,Tetairoa McMillan,WR,CAR,23.2,6533,26,9,1,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,1QB,Jaxson Dart,QB,NYG,23.1,5482,67,9,-7,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,SF,Jaxson Dart,QB,NYG,23.1,6523,27,9,-1,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,1QB,Trevor Lawrence,QB,JAC,26.7,4919,79,12,2,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,SF,Trevor Lawrence,QB,JAC,26.7,6358,28,10,1,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,1QB,Colston Loveland,TE,CHI,22.2,6659,22,3,0,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,SF,Colston Loveland,TE,CHI,22.2,6219,29,3,3,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,1QB,Jalen Hurts,QB,PHI,27.8,5500,65,8,1,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,SF,Jalen Hurts,QB,PHI,27.8,6171,30,11,-2,https://keeptradecut.com/dynasty-rankings
2026-06-15,KeepTradeCut,1QB,Emeka Egbuka,WR,TBB,23.7,6698,21,10,-1,https://keeptradecut.com/dynasty-rankings
