snapshot_date,source,format,player,position,team,age,value,overall_rank,position_rank,trend,url
2026-04-29,KeepTradeCut,1QB,Bijan Robinson,RB,ATL,24.2,9999,2,1,0,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Bijan Robinson,RB,ATL,24.2,9999,1,1,1,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Josh Allen,QB,BUF,29.9,7626,14,1,0,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Josh Allen,QB,BUF,29.9,9989,2,1,-1,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Jaxon Smith-Njigba,WR,SEA,24.2,9990,3,2,-2,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Jaxon Smith-Njigba,WR,SEA,24.2,9897,3,1,1,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Ja'Marr Chase,WR,CIN,26.2,9999,1,1,2,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Ja'Marr Chase,WR,CIN,26.2,9886,4,2,-1,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Jahmyr Gibbs,RB,DET,24.1,9952,4,2,0,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Jahmyr Gibbs,RB,DET,24.1,9623,5,2,0,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Drake Maye,QB,NEP,23.7,6597,25,2,0,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Drake Maye,QB,NEP,23.7,9498,6,2,0,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Puka Nacua,WR,LAR,24.9,8832,5,3,0,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Puka Nacua,WR,LAR,24.9,8590,7,3,0,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Brock Bowers,TE,LVR,23.4,8133,7,1,0,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Brock Bowers,TE,LVR,23.4,7953,8,1,2,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Malik Nabers,WR,NYG,22.8,8176,6,4,0,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Malik Nabers,WR,NYG,22.8,7835,9,4,3,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Jayden Daniels,QB,WAS,25.4,6281,34,3,-2,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Jayden Daniels,QB,WAS,25.4,7793,10,3,-1,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Caleb Williams,QB,CHI,24.4,5628,54,6,2,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Caleb Williams,QB,CHI,24.4,7786,11,4,-3,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Justin Jefferson,WR,MIN,26.9,8013,9,6,2,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Justin Jefferson,WR,MIN,26.9,7760,12,5,1,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Amon-Ra St. Brown,WR,DET,26.5,8025,8,5,0,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Amon-Ra St. Brown,WR,DET,26.5,7745,13,6,-2,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Lamar Jackson,QB,BAL,29.3,6221,36,4,0,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Lamar Jackson,QB,BAL,29.3,7711,14,5,0,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Ashton Jeanty,RB,LVR,22.4,7892,10,3,0,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Ashton Jeanty,RB,LVR,22.4,7603,15,3,1,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Jeremiyah Love,RB,ARI,20.9,7814,12,4,1,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Jeremiyah Love,RB,ARI,20.9,7581,16,4,1,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Trey McBride,TE,ARI,26.4,7819,11,2,-2,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Trey McBride,TE,ARI,26.4,7577,17,2,-2,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Joe Burrow,QB,CIN,29.4,5675,50,5,-4,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Joe Burrow,QB,CIN,29.4,7543,18,6,0,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,CeeDee Lamb,WR,DAL,27.0,7795,13,7,-1,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,CeeDee Lamb,WR,DAL,27.0,7345,19,7,0,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,2027 Early 1st,RDP,FA,0.0,7240,18,,1,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,2027 Early 1st,RDP,FA,0.0,6943,20,,2,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Drake London,WR,ATL,24.8,7392,15,8,1,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Drake London,WR,ATL,24.8,6910,21,8,-1,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Patrick Mahomes,QB,KCC,30.6,5552,61,8,6,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Patrick Mahomes,QB,KCC,30.6,6854,22,7,2,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,De'Von Achane,RB,MIA,24.5,7352,16,5,-1,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,De'Von Achane,RB,MIA,24.5,6841,23,5,0,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Justin Herbert,QB,LAC,28.1,5432,68,10,3,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Justin Herbert,QB,LAC,28.1,6774,24,8,-3,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Omarion Hampton,RB,LAC,23.1,7308,17,6,0,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Omarion Hampton,RB,LAC,23.1,6674,25,6,0,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Tetairoa McMillan,WR,CAR,23.1,7239,19,9,-1,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Tetairoa McMillan,WR,CAR,23.1,6674,26,9,1,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Jaxson Dart,QB,NYG,23.0,5566,58,7,7,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Jaxson Dart,QB,NYG,23.0,6603,27,9,-1,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Bo Nix,QB,DEN,26.2,4977,79,11,0,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Bo Nix,QB,DEN,26.2,6273,28,10,2,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Trevor Lawrence,QB,JAC,26.6,4853,83,12,5,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Trevor Lawrence,QB,JAC,26.6,6255,29,11,0,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Jalen Hurts,QB,PHI,27.7,5465,66,9,3,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Jalen Hurts,QB,PHI,27.7,6136,30,12,-2,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,James Cook,RB,BUF,26.6,6739,20,7,2,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,James Cook,RB,BUF,26.6,6102,31,7,3,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Colston Loveland,TE,CHI,22.0,6682,22,3,2,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Colston Loveland,TE,CHI,22.0,6087,32,3,1,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Emeka Egbuka,WR,TBB,23.5,6667,23,10,-3,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Emeka Egbuka,WR,TBB,23.5,6082,33,10,-1,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Jonathan Taylor,RB,IND,27.3,6693,21,8,0,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Jonathan Taylor,RB,IND,27.3,6050,34,8,1,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,George Pickens,WR,DAL,25.2,6639,24,11,-1,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,George Pickens,WR,DAL,25.2,5966,35,11,-4,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Brock Purdy,QB,SFO,26.3,4658,92,14,-1,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Brock Purdy,QB,SFO,26.3,5926,36,13,0,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Tyler Warren,TE,IND,23.9,6287,33,4,-2,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Tyler Warren,TE,IND,23.9,5743,37,4,4,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Garrett Wilson,WR,NYJ,25.8,6439,29,14,1,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Garrett Wilson,WR,NYJ,25.8,5739,38,12,0,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Jordan Love,QB,GBP,27.5,4503,99,15,-3,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Jordan Love,QB,GBP,27.5,5677,39,14,3,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Carnell Tate,WR,TEN,21.3,6272,35,15,5,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Carnell Tate,WR,TEN,21.3,5671,40,13,12,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,2026 Early 1st,RDP,FA,0.0,6451,28,,1,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,2026 Early 1st,RDP,FA,0.0,5659,41,,-4,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Fernando Mendoza,QB,LVR,22.6,4703,89,13,-4,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Fernando Mendoza,QB,LVR,22.6,5653,42,15,3,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Chris Olave,WR,NOS,25.8,6459,27,13,-1,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Chris Olave,WR,NOS,25.8,5632,43,14,0,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Nico Collins,WR,HOU,27.1,6516,26,12,2,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Nico Collins,WR,HOU,27.1,5629,44,15,-5,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,2027 Mid 1st,RDP,FA,0.0,5978,42,,-1,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,2027 Mid 1st,RDP,FA,0.0,5596,45,,-1,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Kenneth Walker III,RB,KCC,25.5,6381,30,9,-3,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Kenneth Walker III,RB,KCC,25.5,5540,46,9,-6,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,TreVeyon Henderson,RB,NEP,23.5,6318,32,11,3,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,TreVeyon Henderson,RB,NEP,23.5,5482,47,10,0,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Quinshon Judkins,RB,CLE,22.5,6363,31,10,2,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Quinshon Judkins,RB,CLE,22.5,5458,48,11,0,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Ladd McConkey,WR,LAC,24.5,6066,40,18,-2,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Ladd McConkey,WR,LAC,24.5,5349,49,16,0,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Rome Odunze,WR,CHI,23.9,6175,37,16,-4,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Rome Odunze,WR,CHI,23.9,5328,50,17,-4,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Breece Hall,RB,NYJ,24.9,6121,39,12,-2,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Breece Hall,RB,NYJ,24.9,5284,51,12,0,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Luther Burden,WR,CHI,22.4,6140,38,17,1,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Luther Burden,WR,CHI,22.4,5263,52,18,-2,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Cam Ward,QB,TEN,23.9,4218,112,17,19,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Cam Ward,QB,TEN,23.9,5261,53,16,0,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Rashee Rice,WR,KCC,26.0,5996,41,19,18,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Rashee Rice,WR,KCC,26.0,5204,54,19,15,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Jordyn Tyson,WR,NOS,21.7,5849,45,21,12,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Jordyn Tyson,WR,NOS,21.7,5163,55,20,13,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,DeVonta Smith,WR,PHI,27.4,5785,47,23,2,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,DeVonta Smith,WR,PHI,27.4,5151,56,21,9,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Makai Lemon,WR,PHI,21.9,5852,44,20,0,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Makai Lemon,WR,PHI,21.9,5121,57,22,-2,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Marvin Harrison Jr.,WR,ARI,23.7,5797,46,22,1,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Marvin Harrison Jr.,WR,ARI,23.7,5074,58,23,0,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Christian McCaffrey,RB,SFO,29.9,5855,43,13,-1,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Christian McCaffrey,RB,SFO,29.9,4995,59,13,-5,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,C.J. Stroud,QB,HOU,24.6,3939,135,20,-2,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,C.J. Stroud,QB,HOU,24.6,4938,60,17,10,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Bucky Irving,RB,TBB,23.7,5718,48,14,-5,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Bucky Irving,RB,TBB,23.7,4937,61,14,-5,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Brian Thomas Jr.,WR,JAC,23.6,5676,49,24,3,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Brian Thomas Jr.,WR,JAC,23.6,4931,62,24,0,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Saquon Barkley,RB,PHI,29.2,5618,55,16,-5,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Saquon Barkley,RB,PHI,29.2,4927,63,15,0,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,2028 Early 1st,RDP,FA,0.0,5657,52,,1,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,2028 Early 1st,RDP,FA,0.0,4925,64,,-5,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Dak Prescott,QB,DAL,32.8,4397,105,16,-2,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Dak Prescott,QB,DAL,32.8,4920,65,18,-8,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Chase Brown,RB,CIN,26.1,5674,51,15,-6,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Chase Brown,RB,CIN,26.1,4902,66,16,-5,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,2027 Late 1st,RDP,FA,0.0,5475,64,,-1,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,2027 Late 1st,RDP,FA,0.0,4895,67,,4,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Jaylen Waddle,WR,DEN,27.4,5560,60,28,-2,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Jaylen Waddle,WR,DEN,27.4,4890,68,25,-2,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Tee Higgins,WR,CIN,27.3,5641,53,25,-5,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Tee Higgins,WR,CIN,27.3,4872,69,26,-5,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Kyren Williams,RB,LAR,25.7,5607,56,17,-5,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Kyren Williams,RB,LAR,25.7,4866,70,17,-3,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Harold Fannin,TE,CLE,21.8,5523,62,5,-8,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Harold Fannin,TE,CLE,21.8,4864,71,5,-11,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,A.J. Brown,WR,PHI,28.8,5562,59,27,-4,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,A.J. Brown,WR,PHI,28.8,4840,72,27,1,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Tyler Shough,QB,NOS,26.6,3478,165,27,43,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Tyler Shough,QB,NOS,26.6,4824,73,19,8,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Tucker Kraft,TE,GBP,25.5,5492,63,6,-4,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Tucker Kraft,TE,GBP,25.5,4798,74,6,-3,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Baker Mayfield,QB,TBB,31.0,4184,114,18,-1,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Baker Mayfield,QB,TBB,31.0,4791,75,20,-1,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Jameson Williams,WR,DET,25.1,5569,57,26,7,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Jameson Williams,WR,DET,25.1,4775,76,28,-1,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Sam Darnold,QB,SEA,28.9,3890,136,21,-1,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Sam Darnold,QB,SEA,28.9,4751,77,21,-1,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Zay Flowers,WR,BAL,25.6,5472,65,29,-4,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Zay Flowers,WR,BAL,25.6,4707,78,29,0,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Jared Goff,QB,DET,31.5,3870,137,22,3,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Jared Goff,QB,DET,31.5,4658,79,22,1,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,2026 Mid 1st,RDP,FA,0.0,5382,70,,-2,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,2026 Mid 1st,RDP,FA,0.0,4595,80,,-3,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Bryce Young,QB,CAR,24.8,3576,154,24,6,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Bryce Young,QB,CAR,24.8,4540,81,23,7,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Jadarian Price,RB,SEA,22.6,5258,71,20,67,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Jadarian Price,RB,SEA,22.6,4509,82,18,72,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Sam LaPorta,TE,DET,25.3,5221,74,7,0,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Sam LaPorta,TE,DET,25.3,4503,83,7,1,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Josh Jacobs,RB,GBP,28.2,5387,69,19,1,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Josh Jacobs,RB,GBP,28.2,4462,84,19,-2,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Cam Skattebo,RB,NYG,24.2,5251,72,21,0,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Cam Skattebo,RB,NYG,24.2,4462,85,20,2,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Travis Etienne,RB,NOS,27.2,5459,67,18,-5,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Travis Etienne,RB,NOS,27.2,4447,86,21,-7,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Javonte Williams,RB,DAL,26.0,5246,73,22,-7,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Javonte Williams,RB,DAL,26.0,4439,87,22,-4,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,2028 Mid 1st,RDP,FA,0.0,5189,75,,0,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,2028 Mid 1st,RDP,FA,0.0,4421,88,,-3,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Kyle Pitts,TE,ATL,25.6,5013,78,8,-2,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Kyle Pitts,TE,ATL,25.6,4406,89,8,-3,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,KC Concepcion,WR,CLE,21.6,5085,77,31,15,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,KC Concepcion,WR,CLE,21.6,4381,90,30,13,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Alec Pierce,WR,IND,26.0,5095,76,30,-3,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Alec Pierce,WR,IND,26.0,4178,91,31,0,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Kyler Murray,QB,MIN,28.7,3951,134,19,-17,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Kyler Murray,QB,MIN,28.7,4138,92,24,-2,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Malik Willis,QB,MIA,26.9,3785,141,23,-7,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Malik Willis,QB,MIA,26.9,4066,93,25,0,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Kenyon Sadiq,TE,NYJ,21.2,4751,88,10,-11,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Kenyon Sadiq,TE,NYJ,21.2,4062,94,9,-5,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Daniel Jones,QB,IND,28.9,3515,162,25,8,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Daniel Jones,QB,IND,28.9,4038,95,26,-3,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,1QB,Jordan Addison,WR,MIN,24.2,4877,82,32,0,https://keeptradecut.com/dynasty-rankings
2026-04-29,KeepTradeCut,SF,Jordan Addison,WR,MIN,24.2,3997,96,32,1,https://keeptradecut.com/dynasty-rankings
