snapshot_date,source,format,player,position,team,age,value,overall_rank,position_rank,trend,url
2026-05-24,KeepTradeCut,1QB,Bijan Robinson,RB,ATL,24.3,9999,1,1,3,https://keeptradecut.com/dynasty-rankings
2026-05-24,KeepTradeCut,SF,Bijan Robinson,RB,ATL,24.3,9999,1,1,2,https://keeptradecut.com/dynasty-rankings
2026-05-24,KeepTradeCut,1QB,Josh Allen,QB,BUF,30.0,7655,14,1,0,https://keeptradecut.com/dynasty-rankings
2026-05-24,KeepTradeCut,SF,Josh Allen,QB,BUF,30.0,9995,2,1,-1,https://keeptradecut.com/dynasty-rankings
2026-05-24,KeepTradeCut,1QB,Ja'Marr Chase,WR,CIN,26.2,9989,3,2,-2,https://keeptradecut.com/dynasty-rankings
2026-05-24,KeepTradeCut,SF,Ja'Marr Chase,WR,CIN,26.2,9966,3,1,-1,https://keeptradecut.com/dynasty-rankings
2026-05-24,KeepTradeCut,1QB,Jaxon Smith-Njigba,WR,SEA,24.3,9999,2,1,-1,https://keeptradecut.com/dynasty-rankings
2026-05-24,KeepTradeCut,SF,Jaxon Smith-Njigba,WR,SEA,24.3,9905,4,2,0,https://keeptradecut.com/dynasty-rankings
2026-05-24,KeepTradeCut,1QB,Jahmyr Gibbs,RB,DET,24.2,9983,4,2,-1,https://keeptradecut.com/dynasty-rankings
2026-05-24,KeepTradeCut,SF,Jahmyr Gibbs,RB,DET,24.2,9662,5,2,0,https://keeptradecut.com/dynasty-rankings
2026-05-24,KeepTradeCut,1QB,Drake Maye,QB,NEP,23.7,6607,25,2,0,https://keeptradecut.com/dynasty-rankings
2026-05-24,KeepTradeCut,SF,Drake Maye,QB,NEP,23.7,9395,6,2,0,https://keeptradecut.com/dynasty-rankings
2026-05-24,KeepTradeCut,1QB,Puka Nacua,WR,LAR,25.0,8848,5,3,0,https://keeptradecut.com/dynasty-rankings
2026-05-24,KeepTradeCut,SF,Puka Nacua,WR,LAR,25.0,8597,7,3,0,https://keeptradecut.com/dynasty-rankings
2026-05-24,KeepTradeCut,1QB,Brock Bowers,TE,LVR,23.4,8195,6,1,1,https://keeptradecut.com/dynasty-rankings
2026-05-24,KeepTradeCut,SF,Brock Bowers,TE,LVR,23.4,7987,8,1,2,https://keeptradecut.com/dynasty-rankings
2026-05-24,KeepTradeCut,1QB,Caleb Williams,QB,CHI,24.5,5706,49,5,8,https://keeptradecut.com/dynasty-rankings
2026-05-24,KeepTradeCut,SF,Caleb Williams,QB,CHI,24.5,7882,9,3,4,https://keeptradecut.com/dynasty-rankings
2026-05-24,KeepTradeCut,1QB,Jayden Daniels,QB,WAS,25.4,6282,32,3,1,https://keeptradecut.com/dynasty-rankings
2026-05-24,KeepTradeCut,SF,Jayden Daniels,QB,WAS,25.4,7844,10,4,-1,https://keeptradecut.com/dynasty-rankings
2026-05-24,KeepTradeCut,1QB,Amon-Ra St. Brown,WR,DET,26.6,8043,8,5,0,https://keeptradecut.com/dynasty-rankings
2026-05-24,KeepTradeCut,SF,Amon-Ra St. Brown,WR,DET,26.6,7832,11,4,1,https://keeptradecut.com/dynasty-rankings
2026-05-24,KeepTradeCut,1QB,Justin Jefferson,WR,MIN,26.9,8072,7,4,2,https://keeptradecut.com/dynasty-rankings
2026-05-24,KeepTradeCut,SF,Justin Jefferson,WR,MIN,26.9,7774,12,5,-1,https://keeptradecut.com/dynasty-rankings
2026-05-24,KeepTradeCut,1QB,Malik Nabers,WR,NYG,22.8,7986,9,6,-3,https://keeptradecut.com/dynasty-rankings
2026-05-24,KeepTradeCut,SF,Malik Nabers,WR,NYG,22.8,7719,13,6,-5,https://keeptradecut.com/dynasty-rankings
2026-05-24,KeepTradeCut,1QB,Jeremiyah Love,RB,ARI,21.0,7898,11,4,1,https://keeptradecut.com/dynasty-rankings
2026-05-24,KeepTradeCut,SF,Jeremiyah Love,RB,ARI,21.0,7671,14,3,3,https://keeptradecut.com/dynasty-rankings
2026-05-24,KeepTradeCut,1QB,Lamar Jackson,QB,BAL,29.4,6207,38,4,-4,https://keeptradecut.com/dynasty-rankings
2026-05-24,KeepTradeCut,SF,Lamar Jackson,QB,BAL,29.4,7662,15,5,-1,https://keeptradecut.com/dynasty-rankings
2026-05-24,KeepTradeCut,1QB,Ashton Jeanty,RB,LVR,22.5,7939,10,3,0,https://keeptradecut.com/dynasty-rankings
2026-05-24,KeepTradeCut,SF,Ashton Jeanty,RB,LVR,22.5,7620,16,4,0,https://keeptradecut.com/dynasty-rankings
2026-05-24,KeepTradeCut,1QB,Trey McBride,TE,ARI,26.5,7690,12,2,-1,https://keeptradecut.com/dynasty-rankings
2026-05-24,KeepTradeCut,SF,Trey McBride,TE,ARI,26.5,7485,17,2,1,https://keeptradecut.com/dynasty-rankings
2026-05-24,KeepTradeCut,1QB,Joe Burrow,QB,CIN,29.4,5698,50,6,-3,https://keeptradecut.com/dynasty-rankings
2026-05-24,KeepTradeCut,SF,Joe Burrow,QB,CIN,29.4,7452,18,6,-3,https://keeptradecut.com/dynasty-rankings
2026-05-24,KeepTradeCut,1QB,CeeDee Lamb,WR,DAL,27.1,7664,13,7,0,https://keeptradecut.com/dynasty-rankings
2026-05-24,KeepTradeCut,SF,CeeDee Lamb,WR,DAL,27.1,7244,19,7,0,https://keeptradecut.com/dynasty-rankings
2026-05-24,KeepTradeCut,1QB,2027 Early 1st,RDP,FA,0.0,7313,17,,1,https://keeptradecut.com/dynasty-rankings
