snapshot_date,source,format,player,position,team,age,value,overall_rank,position_rank,trend,url
2026-06-16,KeepTradeCut,1QB,Josh Allen,QB,BUF,30.1,7685,13,1,1,https://keeptradecut.com/dynasty-rankings
2026-06-16,KeepTradeCut,SF,Josh Allen,QB,BUF,30.1,9997,1,1,0,https://keeptradecut.com/dynasty-rankings
2026-06-16,KeepTradeCut,1QB,Bijan Robinson,RB,ATL,24.4,9996,3,2,1,https://keeptradecut.com/dynasty-rankings
2026-06-16,KeepTradeCut,SF,Bijan Robinson,RB,ATL,24.4,9995,2,1,0,https://keeptradecut.com/dynasty-rankings
2026-06-16,KeepTradeCut,1QB,Ja'Marr Chase,WR,CIN,26.3,9999,1,1,0,https://keeptradecut.com/dynasty-rankings
2026-06-16,KeepTradeCut,SF,Ja'Marr Chase,WR,CIN,26.3,9989,3,1,0,https://keeptradecut.com/dynasty-rankings
2026-06-16,KeepTradeCut,1QB,Jahmyr Gibbs,RB,DET,24.2,9997,2,1,0,https://keeptradecut.com/dynasty-rankings
2026-06-16,KeepTradeCut,SF,Jahmyr Gibbs,RB,DET,24.2,9828,4,2,1,https://keeptradecut.com/dynasty-rankings
2026-06-16,KeepTradeCut,1QB,Jaxon Smith-Njigba,WR,SEA,24.3,9868,4,2,-2,https://keeptradecut.com/dynasty-rankings
2026-06-16,KeepTradeCut,SF,Jaxon Smith-Njigba,WR,SEA,24.3,9646,5,2,-1,https://keeptradecut.com/dynasty-rankings
2026-06-16,KeepTradeCut,1QB,Drake Maye,QB,NEP,23.8,6649,23,2,2,https://keeptradecut.com/dynasty-rankings
2026-06-16,KeepTradeCut,SF,Drake Maye,QB,NEP,23.8,9405,6,2,0,https://keeptradecut.com/dynasty-rankings
2026-06-16,KeepTradeCut,1QB,Puka Nacua,WR,LAR,25.0,8815,5,3,0,https://keeptradecut.com/dynasty-rankings
2026-06-16,KeepTradeCut,SF,Puka Nacua,WR,LAR,25.0,8683,7,3,0,https://keeptradecut.com/dynasty-rankings
2026-06-16,KeepTradeCut,1QB,Brock Bowers,TE,LVR,23.5,8226,6,1,0,https://keeptradecut.com/dynasty-rankings
2026-06-16,KeepTradeCut,SF,Brock Bowers,TE,LVR,23.5,8087,8,1,0,https://keeptradecut.com/dynasty-rankings
