snapshot_date,source,format,player,position,team,age,value,overall_rank,position_rank,trend,url
2026-06-07,KeepTradeCut,1QB,Bijan Robinson,RB,ATL,24.4,9996,3,2,0,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,SF,Bijan Robinson,RB,ATL,24.4,9994,1,1,1,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,1QB,Josh Allen,QB,BUF,30.0,7684,13,1,1,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,SF,Josh Allen,QB,BUF,30.0,9989,2,1,-1,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,1QB,Ja'Marr Chase,WR,CIN,26.3,9999,1,1,0,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,SF,Ja'Marr Chase,WR,CIN,26.3,9965,3,1,0,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,1QB,Jaxon Smith-Njigba,WR,SEA,24.3,9956,4,2,-2,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,SF,Jaxon Smith-Njigba,WR,SEA,24.3,9749,4,2,0,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,1QB,Jahmyr Gibbs,RB,DET,24.2,9997,2,1,2,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,SF,Jahmyr Gibbs,RB,DET,24.2,9726,5,2,0,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,1QB,Drake Maye,QB,NEP,23.8,6649,24,2,0,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,SF,Drake Maye,QB,NEP,23.8,9415,6,2,0,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,1QB,Puka Nacua,WR,LAR,25.0,8832,5,3,0,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,SF,Puka Nacua,WR,LAR,25.0,8637,7,3,0,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,1QB,Brock Bowers,TE,LVR,23.5,8255,6,1,0,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,SF,Brock Bowers,TE,LVR,23.5,8126,8,1,1,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,1QB,Caleb Williams,QB,CHI,24.6,5724,49,6,6,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,SF,Caleb Williams,QB,CHI,24.6,8034,9,3,-1,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,1QB,Amon-Ra St. Brown,WR,DET,26.6,8037,7,4,2,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,SF,Amon-Ra St. Brown,WR,DET,26.6,7851,10,4,3,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,1QB,Jayden Daniels,QB,WAS,25.5,6262,33,3,-1,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,SF,Jayden Daniels,QB,WAS,25.5,7824,11,4,0,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,1QB,Justin Jefferson,WR,MIN,27.0,8017,8,5,0,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,SF,Justin Jefferson,WR,MIN,27.0,7749,12,5,0,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,1QB,Lamar Jackson,QB,BAL,29.4,6254,36,4,-1,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,SF,Lamar Jackson,QB,BAL,29.4,7605,13,5,1,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,1QB,Ashton Jeanty,RB,LVR,22.5,7926,9,3,2,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,SF,Ashton Jeanty,RB,LVR,22.5,7602,14,3,2,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,1QB,Jeremiyah Love,RB,ARI,21.0,7891,10,4,0,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,SF,Jeremiyah Love,RB,ARI,21.0,7589,15,4,-1,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,1QB,Malik Nabers,WR,NYG,22.9,7822,11,6,-4,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,SF,Malik Nabers,WR,NYG,22.9,7536,16,6,-6,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,1QB,Trey McBride,TE,ARI,26.5,7719,12,2,0,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,SF,Trey McBride,TE,ARI,26.5,7527,17,2,0,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,1QB,Joe Burrow,QB,CIN,29.5,5724,48,5,1,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,SF,Joe Burrow,QB,CIN,29.5,7437,18,6,0,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,1QB,CeeDee Lamb,WR,DAL,27.2,7677,14,7,-1,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,SF,CeeDee Lamb,WR,DAL,27.2,7261,19,7,0,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,1QB,2027 Early 1st,RDP,FA,0.0,7311,17,,1,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,SF,2027 Early 1st,RDP,FA,0.0,7072,20,,0,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,1QB,Drake London,WR,ATL,24.9,7421,15,8,0,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,SF,Drake London,WR,ATL,24.9,6997,21,8,0,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,1QB,Justin Herbert,QB,LAC,28.2,5493,64,8,5,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,SF,Justin Herbert,QB,LAC,28.2,6920,22,7,1,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,1QB,De'Von Achane,RB,MIA,24.6,7390,16,5,0,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,SF,De'Von Achane,RB,MIA,24.6,6880,23,5,-2,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,1QB,Omarion Hampton,RB,LAC,23.2,7282,18,6,-1,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,SF,Omarion Hampton,RB,LAC,23.2,6846,24,6,1,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,1QB,Patrick Mahomes,QB,KCC,30.7,5454,68,10,-5,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,SF,Patrick Mahomes,QB,KCC,30.7,6675,25,8,-1,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,1QB,Tetairoa McMillan,WR,CAR,23.2,7188,19,9,0,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,SF,Tetairoa McMillan,WR,CAR,23.2,6569,26,9,1,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,1QB,Jaxson Dart,QB,NYG,23.1,5492,65,9,-8,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,SF,Jaxson Dart,QB,NYG,23.1,6564,27,9,-1,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,1QB,Trevor Lawrence,QB,JAC,26.7,4895,81,12,0,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,SF,Trevor Lawrence,QB,JAC,26.7,6405,28,10,0,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,1QB,Colston Loveland,TE,CHI,22.2,6660,22,3,1,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,SF,Colston Loveland,TE,CHI,22.2,6208,29,3,5,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,1QB,Jalen Hurts,QB,PHI,27.8,5509,61,7,3,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,SF,Jalen Hurts,QB,PHI,27.8,6153,30,11,-1,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,1QB,Emeka Egbuka,WR,TBB,23.6,6706,20,10,0,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,SF,Emeka Egbuka,WR,TBB,23.6,6076,31,10,-1,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,1QB,Bo Nix,QB,DEN,26.3,4970,77,11,2,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,SF,Bo Nix,QB,DEN,26.3,6059,32,12,-1,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,1QB,Jonathan Taylor,RB,IND,27.4,6655,23,8,-1,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,SF,Jonathan Taylor,RB,IND,27.4,6021,33,7,-1,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,1QB,James Cook,RB,BUF,26.7,6674,21,7,0,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,SF,James Cook,RB,BUF,26.7,5972,34,8,-1,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,1QB,Brock Purdy,QB,SFO,26.4,4753,86,13,5,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,SF,Brock Purdy,QB,SFO,26.4,5879,35,13,1,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,1QB,Carnell Tate,WR,TEN,21.4,6449,26,12,5,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,SF,Carnell Tate,WR,TEN,21.4,5870,36,11,1,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,1QB,Tyler Warren,TE,IND,24.0,6394,28,4,5,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,SF,Tyler Warren,TE,IND,24.0,5860,37,4,3,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,1QB,George Pickens,WR,DAL,25.3,6592,25,11,0,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,SF,George Pickens,WR,DAL,25.3,5841,38,12,-3,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,1QB,Garrett Wilson,WR,NYJ,25.9,6405,27,13,0,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,SF,Garrett Wilson,WR,NYJ,25.9,5687,39,13,-1,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,1QB,2027 Mid 1st,RDP,FA,0.0,6008,43,,0,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,SF,2027 Mid 1st,RDP,FA,0.0,5641,40,,4,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,1QB,Fernando Mendoza,QB,LVR,22.7,4738,87,14,2,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,SF,Fernando Mendoza,QB,LVR,22.7,5636,41,14,0,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,1QB,2026 Early 1st,RDP,FA,0.0,6302,31,,-3,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,SF,2026 Early 1st,RDP,FA,0.0,5635,42,,-4,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,1QB,Jordan Love,QB,GBP,27.6,4613,90,15,3,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,SF,Jordan Love,QB,GBP,27.6,5579,43,15,0,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,1QB,Nico Collins,WR,HOU,27.2,6322,30,14,-4,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,SF,Nico Collins,WR,HOU,27.2,5576,44,14,-2,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,1QB,Chris Olave,WR,NOS,25.9,6296,32,15,-2,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,SF,Chris Olave,WR,NOS,25.9,5546,45,15,0,https://keeptradecut.com/dynasty-rankings
2026-06-07,KeepTradeCut,1QB,Ladd McConkey,WR,LAC,24.6,6262,34,16,5,https://keeptradecut.com/dynasty-rankings
