snapshot_date,source,format,player,position,team,age,value,overall_rank,position_rank,trend,url
2026-05-14,KeepTradeCut,1QB,Bijan Robinson,RB,ATL,24.3,9999,1,1,0,https://keeptradecut.com/dynasty-rankings
2026-05-14,KeepTradeCut,SF,Bijan Robinson,RB,ATL,24.3,9999,1,1,0,https://keeptradecut.com/dynasty-rankings
2026-05-14,KeepTradeCut,1QB,Josh Allen,QB,BUF,30.0,7674,14,1,0,https://keeptradecut.com/dynasty-rankings
2026-05-14,KeepTradeCut,SF,Josh Allen,QB,BUF,30.0,9998,2,1,0,https://keeptradecut.com/dynasty-rankings
2026-05-14,KeepTradeCut,1QB,Ja'Marr Chase,WR,CIN,26.2,9998,2,1,0,https://keeptradecut.com/dynasty-rankings
2026-05-14,KeepTradeCut,SF,Ja'Marr Chase,WR,CIN,26.2,9992,3,1,0,https://keeptradecut.com/dynasty-rankings
2026-05-14,KeepTradeCut,1QB,Jaxon Smith-Njigba,WR,SEA,24.2,9972,4,2,-1,https://keeptradecut.com/dynasty-rankings
2026-05-14,KeepTradeCut,SF,Jaxon Smith-Njigba,WR,SEA,24.2,9864,4,2,0,https://keeptradecut.com/dynasty-rankings
2026-05-14,KeepTradeCut,1QB,Jahmyr Gibbs,RB,DET,24.2,9991,3,2,1,https://keeptradecut.com/dynasty-rankings
2026-05-14,KeepTradeCut,SF,Jahmyr Gibbs,RB,DET,24.2,9593,5,2,0,https://keeptradecut.com/dynasty-rankings
2026-05-14,KeepTradeCut,1QB,Drake Maye,QB,NEP,23.7,6599,25,2,0,https://keeptradecut.com/dynasty-rankings
2026-05-14,KeepTradeCut,SF,Drake Maye,QB,NEP,23.7,9403,6,2,0,https://keeptradecut.com/dynasty-rankings
2026-05-14,KeepTradeCut,1QB,Puka Nacua,WR,LAR,25.0,8918,5,3,0,https://keeptradecut.com/dynasty-rankings
2026-05-14,KeepTradeCut,SF,Puka Nacua,WR,LAR,25.0,8643,7,3,0,https://keeptradecut.com/dynasty-rankings
2026-05-14,KeepTradeCut,1QB,Brock Bowers,TE,LVR,23.4,8167,6,1,1,https://keeptradecut.com/dynasty-rankings
2026-05-14,KeepTradeCut,SF,Brock Bowers,TE,LVR,23.4,7975,8,1,2,https://keeptradecut.com/dynasty-rankings
2026-05-14,KeepTradeCut,1QB,Caleb Williams,QB,CHI,24.5,5662,53,6,5,https://keeptradecut.com/dynasty-rankings
2026-05-14,KeepTradeCut,SF,Caleb Williams,QB,CHI,24.5,7886,9,3,-1,https://keeptradecut.com/dynasty-rankings
2026-05-14,KeepTradeCut,1QB,Malik Nabers,WR,NYG,22.8,8094,7,4,-1,https://keeptradecut.com/dynasty-rankings
2026-05-14,KeepTradeCut,SF,Malik Nabers,WR,NYG,22.8,7863,10,4,-1,https://keeptradecut.com/dynasty-rankings
