snapshot_date,source,format,player,position,team,age,value,overall_rank,position_rank,trend,url
2026-06-03,KeepTradeCut,1QB,Bijan Robinson,RB,ATL,24.3,9999,1,1,1,https://keeptradecut.com/dynasty-rankings
2026-06-03,KeepTradeCut,SF,Bijan Robinson,RB,ATL,24.3,9999,1,1,0,https://keeptradecut.com/dynasty-rankings
2026-06-03,KeepTradeCut,1QB,Ja'Marr Chase,WR,CIN,26.2,9992,3,2,-2,https://keeptradecut.com/dynasty-rankings
2026-06-03,KeepTradeCut,SF,Ja'Marr Chase,WR,CIN,26.2,9985,2,1,1,https://keeptradecut.com/dynasty-rankings
2026-06-03,KeepTradeCut,1QB,Josh Allen,QB,BUF,30.0,7651,14,1,0,https://keeptradecut.com/dynasty-rankings
2026-06-03,KeepTradeCut,SF,Josh Allen,QB,BUF,30.0,9976,3,1,-1,https://keeptradecut.com/dynasty-rankings
2026-06-03,KeepTradeCut,1QB,Jaxon Smith-Njigba,WR,SEA,24.3,9995,2,1,1,https://keeptradecut.com/dynasty-rankings
2026-06-03,KeepTradeCut,SF,Jaxon Smith-Njigba,WR,SEA,24.3,9791,4,2,0,https://keeptradecut.com/dynasty-rankings
2026-06-03,KeepTradeCut,1QB,Jahmyr Gibbs,RB,DET,24.2,9984,4,2,0,https://keeptradecut.com/dynasty-rankings
2026-06-03,KeepTradeCut,SF,Jahmyr Gibbs,RB,DET,24.2,9674,5,2,0,https://keeptradecut.com/dynasty-rankings
2026-06-03,KeepTradeCut,1QB,Drake Maye,QB,NEP,23.8,6636,24,2,1,https://keeptradecut.com/dynasty-rankings
2026-06-03,KeepTradeCut,SF,Drake Maye,QB,NEP,23.8,9391,6,2,0,https://keeptradecut.com/dynasty-rankings
2026-06-03,KeepTradeCut,1QB,Puka Nacua,WR,LAR,25.0,8824,5,3,0,https://keeptradecut.com/dynasty-rankings
2026-06-03,KeepTradeCut,SF,Puka Nacua,WR,LAR,25.0,8614,7,3,0,https://keeptradecut.com/dynasty-rankings
2026-06-03,KeepTradeCut,1QB,Brock Bowers,TE,LVR,23.5,8251,6,1,0,https://keeptradecut.com/dynasty-rankings
2026-06-03,KeepTradeCut,SF,Brock Bowers,TE,LVR,23.5,8081,8,1,0,https://keeptradecut.com/dynasty-rankings
2026-06-03,KeepTradeCut,1QB,Caleb Williams,QB,CHI,24.5,5716,49,6,3,https://keeptradecut.com/dynasty-rankings
2026-06-03,KeepTradeCut,SF,Caleb Williams,QB,CHI,24.5,7954,9,3,0,https://keeptradecut.com/dynasty-rankings
2026-06-03,KeepTradeCut,1QB,Amon-Ra St. Brown,WR,DET,26.6,8018,8,5,1,https://keeptradecut.com/dynasty-rankings
2026-06-03,KeepTradeCut,SF,Amon-Ra St. Brown,WR,DET,26.6,7808,10,4,3,https://keeptradecut.com/dynasty-rankings
2026-06-03,KeepTradeCut,1QB,Jayden Daniels,QB,WAS,25.4,6265,33,3,0,https://keeptradecut.com/dynasty-rankings
2026-06-03,KeepTradeCut,SF,Jayden Daniels,QB,WAS,25.4,7799,11,4,-1,https://keeptradecut.com/dynasty-rankings
2026-06-03,KeepTradeCut,1QB,Justin Jefferson,WR,MIN,27.0,8051,7,4,1,https://keeptradecut.com/dynasty-rankings
2026-06-03,KeepTradeCut,SF,Justin Jefferson,WR,MIN,27.0,7767,12,5,0,https://keeptradecut.com/dynasty-rankings
2026-06-03,KeepTradeCut,1QB,Lamar Jackson,QB,BAL,29.4,6247,35,4,1,https://keeptradecut.com/dynasty-rankings
2026-06-03,KeepTradeCut,SF,Lamar Jackson,QB,BAL,29.4,7665,13,5,1,https://keeptradecut.com/dynasty-rankings
2026-06-03,KeepTradeCut,1QB,Jeremiyah Love,RB,ARI,21.0,7901,11,4,0,https://keeptradecut.com/dynasty-rankings
2026-06-03,KeepTradeCut,SF,Jeremiyah Love,RB,ARI,21.0,7646,14,3,1,https://keeptradecut.com/dynasty-rankings
2026-06-03,KeepTradeCut,1QB,Malik Nabers,WR,NYG,22.8,7916,10,6,-3,https://keeptradecut.com/dynasty-rankings
2026-06-03,KeepTradeCut,SF,Malik Nabers,WR,NYG,22.8,7615,15,6,-4,https://keeptradecut.com/dynasty-rankings
2026-06-03,KeepTradeCut,1QB,Ashton Jeanty,RB,LVR,22.5,7927,9,3,1,https://keeptradecut.com/dynasty-rankings
2026-06-03,KeepTradeCut,SF,Ashton Jeanty,RB,LVR,22.5,7588,16,4,0,https://keeptradecut.com/dynasty-rankings
2026-06-03,KeepTradeCut,1QB,Trey McBride,TE,ARI,26.5,7711,12,2,0,https://keeptradecut.com/dynasty-rankings
2026-06-03,KeepTradeCut,SF,Trey McBride,TE,ARI,26.5,7553,17,2,1,https://keeptradecut.com/dynasty-rankings
2026-06-03,KeepTradeCut,1QB,Joe Burrow,QB,CIN,29.5,5720,47,5,2,https://keeptradecut.com/dynasty-rankings
2026-06-03,KeepTradeCut,SF,Joe Burrow,QB,CIN,29.5,7437,18,6,-1,https://keeptradecut.com/dynasty-rankings
2026-06-03,KeepTradeCut,1QB,CeeDee Lamb,WR,DAL,27.2,7668,13,7,0,https://keeptradecut.com/dynasty-rankings
2026-06-03,KeepTradeCut,SF,CeeDee Lamb,WR,DAL,27.2,7263,19,7,0,https://keeptradecut.com/dynasty-rankings
2026-06-03,KeepTradeCut,1QB,2027 Early 1st,RDP,FA,0.0,7310,17,,1,https://keeptradecut.com/dynasty-rankings
2026-06-03,KeepTradeCut,SF,2027 Early 1st,RDP,FA,0.0,7126,20,,0,https://keeptradecut.com/dynasty-rankings
2026-06-03,KeepTradeCut,1QB,Drake London,WR,ATL,24.9,7397,15,8,0,https://keeptradecut.com/dynasty-rankings
2026-06-03,KeepTradeCut,SF,Drake London,WR,ATL,24.9,6961,21,8,0,https://keeptradecut.com/dynasty-rankings
2026-06-03,KeepTradeCut,1QB,De'Von Achane,RB,MIA,24.6,7385,16,5,0,https://keeptradecut.com/dynasty-rankings
2026-06-03,KeepTradeCut,SF,De'Von Achane,RB,MIA,24.6,6927,22,5,0,https://keeptradecut.com/dynasty-rankings
2026-06-03,KeepTradeCut,1QB,Justin Herbert,QB,LAC,28.2,5485,67,9,2,https://keeptradecut.com/dynasty-rankings
2026-06-03,KeepTradeCut,SF,Justin Herbert,QB,LAC,28.2,6875,23,7,1,https://keeptradecut.com/dynasty-rankings
