snapshot_date,source,format,player,position,team,age,value,overall_rank,position_rank,trend,url
2026-06-14,KeepTradeCut,1QB,Josh Allen,QB,BUF,30.1,7684,13,1,1,https://keeptradecut.com/dynasty-rankings
2026-06-14,KeepTradeCut,SF,Josh Allen,QB,BUF,30.1,9996,1,1,1,https://keeptradecut.com/dynasty-rankings
2026-06-14,KeepTradeCut,1QB,Bijan Robinson,RB,ATL,24.4,9999,1,1,2,https://keeptradecut.com/dynasty-rankings
2026-06-14,KeepTradeCut,SF,Bijan Robinson,RB,ATL,24.4,9993,2,1,1,https://keeptradecut.com/dynasty-rankings
2026-06-14,KeepTradeCut,1QB,Ja'Marr Chase,WR,CIN,26.3,9993,3,1,-2,https://keeptradecut.com/dynasty-rankings
2026-06-14,KeepTradeCut,SF,Ja'Marr Chase,WR,CIN,26.3,9992,3,1,-2,https://keeptradecut.com/dynasty-rankings
2026-06-14,KeepTradeCut,1QB,Jahmyr Gibbs,RB,DET,24.2,9999,2,2,2,https://keeptradecut.com/dynasty-rankings
2026-06-14,KeepTradeCut,SF,Jahmyr Gibbs,RB,DET,24.2,9806,4,2,1,https://keeptradecut.com/dynasty-rankings
2026-06-14,KeepTradeCut,1QB,Jaxon Smith-Njigba,WR,SEA,24.3,9878,4,2,-2,https://keeptradecut.com/dynasty-rankings
2026-06-14,KeepTradeCut,SF,Jaxon Smith-Njigba,WR,SEA,24.3,9652,5,2,-1,https://keeptradecut.com/dynasty-rankings
2026-06-14,KeepTradeCut,1QB,Drake Maye,QB,NEP,23.8,6650,22,2,3,https://keeptradecut.com/dynasty-rankings
2026-06-14,KeepTradeCut,SF,Drake Maye,QB,NEP,23.8,9393,6,2,0,https://keeptradecut.com/dynasty-rankings
2026-06-14,KeepTradeCut,1QB,Puka Nacua,WR,LAR,25.0,8814,5,3,0,https://keeptradecut.com/dynasty-rankings
2026-06-14,KeepTradeCut,SF,Puka Nacua,WR,LAR,25.0,8654,7,3,0,https://keeptradecut.com/dynasty-rankings
2026-06-14,KeepTradeCut,1QB,Brock Bowers,TE,LVR,23.5,8240,6,1,0,https://keeptradecut.com/dynasty-rankings
