snapshot_date,source,format,player,position,team,age,value,overall_rank,position_rank,trend,url
2026-05-23,KeepTradeCut,1QB,Ja'Marr Chase,WR,CIN,26.2,9995,2,1,-1,https://keeptradecut.com/dynasty-rankings
2026-05-23,KeepTradeCut,SF,Ja'Marr Chase,WR,CIN,26.2,9997,1,1,0,https://keeptradecut.com/dynasty-rankings
2026-05-23,KeepTradeCut,1QB,Josh Allen,QB,BUF,30.0,7659,14,1,0,https://keeptradecut.com/dynasty-rankings
2026-05-23,KeepTradeCut,SF,Josh Allen,QB,BUF,30.0,9995,2,1,-1,https://keeptradecut.com/dynasty-rankings
2026-05-23,KeepTradeCut,1QB,Bijan Robinson,RB,ATL,24.3,9999,1,1,1,https://keeptradecut.com/dynasty-rankings
2026-05-23,KeepTradeCut,SF,Bijan Robinson,RB,ATL,24.3,9992,3,1,0,https://keeptradecut.com/dynasty-rankings
2026-05-23,KeepTradeCut,1QB,Jaxon Smith-Njigba,WR,SEA,24.3,9974,4,2,0,https://keeptradecut.com/dynasty-rankings
2026-05-23,KeepTradeCut,SF,Jaxon Smith-Njigba,WR,SEA,24.3,9891,4,2,0,https://keeptradecut.com/dynasty-rankings
2026-05-23,KeepTradeCut,1QB,Jahmyr Gibbs,RB,DET,24.2,9987,3,2,0,https://keeptradecut.com/dynasty-rankings
2026-05-23,KeepTradeCut,SF,Jahmyr Gibbs,RB,DET,24.2,9635,5,2,0,https://keeptradecut.com/dynasty-rankings
2026-05-23,KeepTradeCut,1QB,Drake Maye,QB,NEP,23.7,6604,25,2,0,https://keeptradecut.com/dynasty-rankings
2026-05-23,KeepTradeCut,SF,Drake Maye,QB,NEP,23.7,9393,6,2,0,https://keeptradecut.com/dynasty-rankings
2026-05-23,KeepTradeCut,1QB,Puka Nacua,WR,LAR,25.0,8853,5,3,0,https://keeptradecut.com/dynasty-rankings
2026-05-23,KeepTradeCut,SF,Puka Nacua,WR,LAR,25.0,8598,7,3,0,https://keeptradecut.com/dynasty-rankings
2026-05-23,KeepTradeCut,1QB,Brock Bowers,TE,LVR,23.4,8205,6,1,1,https://keeptradecut.com/dynasty-rankings
2026-05-23,KeepTradeCut,SF,Brock Bowers,TE,LVR,23.4,8000,8,1,2,https://keeptradecut.com/dynasty-rankings
2026-05-23,KeepTradeCut,1QB,Caleb Williams,QB,CHI,24.5,5703,49,5,6,https://keeptradecut.com/dynasty-rankings
2026-05-23,KeepTradeCut,SF,Caleb Williams,QB,CHI,24.5,7879,9,3,2,https://keeptradecut.com/dynasty-rankings
2026-05-23,KeepTradeCut,1QB,Jayden Daniels,QB,WAS,25.4,6290,32,3,1,https://keeptradecut.com/dynasty-rankings
2026-05-23,KeepTradeCut,SF,Jayden Daniels,QB,WAS,25.4,7836,10,4,-1,https://keeptradecut.com/dynasty-rankings
2026-05-23,KeepTradeCut,1QB,Amon-Ra St. Brown,WR,DET,26.6,8039,8,5,0,https://keeptradecut.com/dynasty-rankings
2026-05-23,KeepTradeCut,SF,Amon-Ra St. Brown,WR,DET,26.6,7831,11,4,2,https://keeptradecut.com/dynasty-rankings
2026-05-23,KeepTradeCut,1QB,Justin Jefferson,WR,MIN,26.9,8062,7,4,2,https://keeptradecut.com/dynasty-rankings
2026-05-23,KeepTradeCut,SF,Justin Jefferson,WR,MIN,26.9,7769,12,5,0,https://keeptradecut.com/dynasty-rankings
2026-05-23,KeepTradeCut,1QB,Malik Nabers,WR,NYG,22.8,8011,9,6,-3,https://keeptradecut.com/dynasty-rankings
2026-05-23,KeepTradeCut,SF,Malik Nabers,WR,NYG,22.8,7724,13,6,-5,https://keeptradecut.com/dynasty-rankings
2026-05-23,KeepTradeCut,1QB,Lamar Jackson,QB,BAL,29.4,6210,38,4,-4,https://keeptradecut.com/dynasty-rankings
2026-05-23,KeepTradeCut,SF,Lamar Jackson,QB,BAL,29.4,7678,14,5,0,https://keeptradecut.com/dynasty-rankings
2026-05-23,KeepTradeCut,1QB,Jeremiyah Love,RB,ARI,21.0,7884,11,4,0,https://keeptradecut.com/dynasty-rankings
2026-05-23,KeepTradeCut,SF,Jeremiyah Love,RB,ARI,21.0,7658,15,3,0,https://keeptradecut.com/dynasty-rankings
2026-05-23,KeepTradeCut,1QB,Ashton Jeanty,RB,LVR,22.5,7912,10,3,0,https://keeptradecut.com/dynasty-rankings
2026-05-23,KeepTradeCut,SF,Ashton Jeanty,RB,LVR,22.5,7611,16,4,1,https://keeptradecut.com/dynasty-rankings
2026-05-23,KeepTradeCut,1QB,Trey McBride,TE,ARI,26.5,7692,12,2,0,https://keeptradecut.com/dynasty-rankings
2026-05-23,KeepTradeCut,SF,Trey McBride,TE,ARI,26.5,7484,17,2,1,https://keeptradecut.com/dynasty-rankings
