snapshot_date,source,format,player,position,team,age,value,overall_rank,position_rank,trend,url
2026-05-28,KeepTradeCut,1QB,Josh Allen,QB,BUF,30.0,7652,13,1,1,https://keeptradecut.com/dynasty-rankings
2026-05-28,KeepTradeCut,SF,Josh Allen,QB,BUF,30.0,9995,1,1,1,https://keeptradecut.com/dynasty-rankings
2026-05-28,KeepTradeCut,1QB,Bijan Robinson,RB,ATL,24.3,9998,1,1,1,https://keeptradecut.com/dynasty-rankings
2026-05-28,KeepTradeCut,SF,Bijan Robinson,RB,ATL,24.3,9994,2,1,-1,https://keeptradecut.com/dynasty-rankings
2026-05-28,KeepTradeCut,1QB,Ja'Marr Chase,WR,CIN,26.2,9986,3,1,1,https://keeptradecut.com/dynasty-rankings
2026-05-28,KeepTradeCut,SF,Ja'Marr Chase,WR,CIN,26.2,9986,3,1,1,https://keeptradecut.com/dynasty-rankings
2026-05-28,KeepTradeCut,1QB,Jaxon Smith-Njigba,WR,SEA,24.3,9964,4,2,-1,https://keeptradecut.com/dynasty-rankings
2026-05-28,KeepTradeCut,SF,Jaxon Smith-Njigba,WR,SEA,24.3,9843,4,2,-1,https://keeptradecut.com/dynasty-rankings
2026-05-28,KeepTradeCut,1QB,Jahmyr Gibbs,RB,DET,24.2,9996,2,2,-1,https://keeptradecut.com/dynasty-rankings
2026-05-28,KeepTradeCut,SF,Jahmyr Gibbs,RB,DET,24.2,9681,5,2,0,https://keeptradecut.com/dynasty-rankings
2026-05-28,KeepTradeCut,1QB,Drake Maye,QB,NEP,23.7,6621,25,2,0,https://keeptradecut.com/dynasty-rankings
2026-05-28,KeepTradeCut,SF,Drake Maye,QB,NEP,23.7,9358,6,2,0,https://keeptradecut.com/dynasty-rankings
2026-05-28,KeepTradeCut,1QB,Puka Nacua,WR,LAR,25.0,8835,5,3,0,https://keeptradecut.com/dynasty-rankings
2026-05-28,KeepTradeCut,SF,Puka Nacua,WR,LAR,25.0,8616,7,3,0,https://keeptradecut.com/dynasty-rankings
2026-05-28,KeepTradeCut,1QB,Brock Bowers,TE,LVR,23.4,8210,6,1,1,https://keeptradecut.com/dynasty-rankings
2026-05-28,KeepTradeCut,SF,Brock Bowers,TE,LVR,23.4,7997,8,1,0,https://keeptradecut.com/dynasty-rankings
2026-05-28,KeepTradeCut,1QB,Caleb Williams,QB,CHI,24.5,5713,49,5,5,https://keeptradecut.com/dynasty-rankings
2026-05-28,KeepTradeCut,SF,Caleb Williams,QB,CHI,24.5,7913,9,3,2,https://keeptradecut.com/dynasty-rankings
2026-05-28,KeepTradeCut,1QB,Jayden Daniels,QB,WAS,25.4,6281,32,3,1,https://keeptradecut.com/dynasty-rankings
2026-05-28,KeepTradeCut,SF,Jayden Daniels,QB,WAS,25.4,7869,10,4,-1,https://keeptradecut.com/dynasty-rankings
2026-05-28,KeepTradeCut,1QB,Justin Jefferson,WR,MIN,27.0,8097,7,4,1,https://keeptradecut.com/dynasty-rankings
2026-05-28,KeepTradeCut,SF,Justin Jefferson,WR,MIN,27.0,7821,11,4,1,https://keeptradecut.com/dynasty-rankings
2026-05-28,KeepTradeCut,1QB,Amon-Ra St. Brown,WR,DET,26.6,8023,8,5,1,https://keeptradecut.com/dynasty-rankings
2026-05-28,KeepTradeCut,SF,Amon-Ra St. Brown,WR,DET,26.6,7809,12,5,2,https://keeptradecut.com/dynasty-rankings
2026-05-28,KeepTradeCut,1QB,Lamar Jackson,QB,BAL,29.4,6218,37,4,-1,https://keeptradecut.com/dynasty-rankings
2026-05-28,KeepTradeCut,SF,Lamar Jackson,QB,BAL,29.4,7672,13,5,0,https://keeptradecut.com/dynasty-rankings
2026-05-28,KeepTradeCut,1QB,Malik Nabers,WR,NYG,22.8,7969,9,6,-3,https://keeptradecut.com/dynasty-rankings
2026-05-28,KeepTradeCut,SF,Malik Nabers,WR,NYG,22.8,7667,14,6,-5,https://keeptradecut.com/dynasty-rankings
2026-05-28,KeepTradeCut,1QB,Jeremiyah Love,RB,ARI,21.0,7875,11,4,2,https://keeptradecut.com/dynasty-rankings
2026-05-28,KeepTradeCut,SF,Jeremiyah Love,RB,ARI,21.0,7648,15,3,0,https://keeptradecut.com/dynasty-rankings
2026-05-28,KeepTradeCut,1QB,Ashton Jeanty,RB,LVR,22.5,7914,10,3,0,https://keeptradecut.com/dynasty-rankings
2026-05-28,KeepTradeCut,SF,Ashton Jeanty,RB,LVR,22.5,7590,16,4,-1,https://keeptradecut.com/dynasty-rankings
2026-05-28,KeepTradeCut,1QB,Trey McBride,TE,ARI,26.5,7688,12,2,-1,https://keeptradecut.com/dynasty-rankings
2026-05-28,KeepTradeCut,SF,Trey McBride,TE,ARI,26.5,7526,17,2,0,https://keeptradecut.com/dynasty-rankings
