snapshot_date,source,format,player,position,team,age,value,overall_rank,position_rank,trend,url
2026-05-05,KeepTradeCut,1QB,Josh Allen,QB,BUF,30.0,7677,14,1,0,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,SF,Josh Allen,QB,BUF,30.0,9999,1,1,1,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,1QB,Bijan Robinson,RB,ATL,24.3,9995,3,1,-2,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,SF,Bijan Robinson,RB,ATL,24.3,9991,2,1,-1,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,1QB,Ja'Marr Chase,WR,CIN,26.2,9999,1,1,2,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,SF,Ja'Marr Chase,WR,CIN,26.2,9963,3,1,0,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,1QB,Jaxon Smith-Njigba,WR,SEA,24.2,9998,2,2,0,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,SF,Jaxon Smith-Njigba,WR,SEA,24.2,9912,4,2,0,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,1QB,Jahmyr Gibbs,RB,DET,24.1,9956,4,2,0,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,SF,Jahmyr Gibbs,RB,DET,24.1,9613,5,2,0,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,1QB,Drake Maye,QB,NEP,23.7,6620,24,2,1,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,SF,Drake Maye,QB,NEP,23.7,9410,6,2,0,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,1QB,Puka Nacua,WR,LAR,24.9,8890,5,3,0,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,SF,Puka Nacua,WR,LAR,24.9,8585,7,3,0,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,1QB,Brock Bowers,TE,LVR,23.4,8160,6,1,1,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,SF,Brock Bowers,TE,LVR,23.4,7945,8,1,2,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,1QB,Caleb Williams,QB,CHI,24.5,5658,52,6,4,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,SF,Caleb Williams,QB,CHI,24.5,7875,9,3,2,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,1QB,Malik Nabers,WR,NYG,22.8,8124,7,4,-1,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,SF,Malik Nabers,WR,NYG,22.8,7844,10,4,-2,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,1QB,Jayden Daniels,QB,WAS,25.4,6308,34,3,2,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,SF,Jayden Daniels,QB,WAS,25.4,7831,11,4,-2,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,1QB,Justin Jefferson,WR,MIN,26.9,8042,8,5,1,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,SF,Justin Jefferson,WR,MIN,26.9,7815,12,5,1,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,1QB,Lamar Jackson,QB,BAL,29.3,6235,36,4,-1,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,SF,Lamar Jackson,QB,BAL,29.3,7690,13,5,1,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,1QB,Amon-Ra St. Brown,WR,DET,26.5,7950,9,6,-1,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,SF,Amon-Ra St. Brown,WR,DET,26.5,7685,14,6,-2,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,1QB,Jeremiyah Love,RB,ARI,20.9,7873,11,4,2,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,SF,Jeremiyah Love,RB,ARI,20.9,7640,15,3,2,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,1QB,Ashton Jeanty,RB,LVR,22.4,7887,10,3,1,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,SF,Ashton Jeanty,RB,LVR,22.4,7568,16,4,0,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,1QB,Trey McBride,TE,ARI,26.4,7791,12,2,-2,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,SF,Trey McBride,TE,ARI,26.4,7553,17,2,-2,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,1QB,Joe Burrow,QB,CIN,29.4,5679,50,5,-1,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,SF,Joe Burrow,QB,CIN,29.4,7515,18,6,0,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,1QB,CeeDee Lamb,WR,DAL,27.1,7685,13,7,-1,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,SF,CeeDee Lamb,WR,DAL,27.1,7260,19,7,0,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,1QB,2027 Early 1st,RDP,FA,0.0,7249,19,,0,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,SF,2027 Early 1st,RDP,FA,0.0,7060,20,,2,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,1QB,Drake London,WR,ATL,24.8,7428,15,8,0,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,SF,Drake London,WR,ATL,24.8,6931,21,8,0,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,1QB,De'Von Achane,RB,MIA,24.6,7326,16,5,0,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,SF,De'Von Achane,RB,MIA,24.6,6861,22,5,1,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,1QB,Justin Herbert,QB,LAC,28.2,5372,70,10,2,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,SF,Justin Herbert,QB,LAC,28.2,6838,23,7,-3,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,1QB,Patrick Mahomes,QB,KCC,30.6,5541,61,8,5,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,SF,Patrick Mahomes,QB,KCC,30.6,6805,24,8,0,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,1QB,Omarion Hampton,RB,LAC,23.1,7269,17,6,0,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,SF,Omarion Hampton,RB,LAC,23.1,6711,25,6,0,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,1QB,Jaxson Dart,QB,NYG,23.0,5545,60,7,4,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,SF,Jaxson Dart,QB,NYG,23.0,6668,26,9,0,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,1QB,Tetairoa McMillan,WR,CAR,23.1,7254,18,9,0,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,SF,Tetairoa McMillan,WR,CAR,23.1,6632,27,9,0,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,1QB,Trevor Lawrence,QB,JAC,26.6,4854,80,12,8,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,SF,Trevor Lawrence,QB,JAC,26.6,6209,28,10,1,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,1QB,Jalen Hurts,QB,PHI,27.7,5486,64,9,5,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,SF,Jalen Hurts,QB,PHI,27.7,6208,29,11,-1,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,1QB,Emeka Egbuka,WR,TBB,23.6,6752,20,10,0,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,SF,Emeka Egbuka,WR,TBB,23.6,6158,30,10,3,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,1QB,Bo Nix,QB,DEN,26.2,4935,79,11,0,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,SF,Bo Nix,QB,DEN,26.2,6139,31,12,-1,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,1QB,Colston Loveland,TE,CHI,22.1,6652,23,3,1,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,SF,Colston Loveland,TE,CHI,22.1,6048,32,3,0,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,1QB,James Cook,RB,BUF,26.6,6730,21,7,0,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,SF,James Cook,RB,BUF,26.6,6032,33,7,1,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,1QB,Jonathan Taylor,RB,IND,27.3,6690,22,8,0,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,SF,Jonathan Taylor,RB,IND,27.3,6015,34,8,1,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,1QB,George Pickens,WR,DAL,25.2,6617,25,11,-2,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,SF,George Pickens,WR,DAL,25.2,5971,35,11,-4,https://keeptradecut.com/dynasty-rankings
2026-05-05,KeepTradeCut,1QB,Brock Purdy,QB,SFO,26.4,4689,91,14,1,https://keeptradecut.com/dynasty-rankings
