snapshot_date,source,format,player,position,team,age,value,overall_rank,position_rank,trend,url
2026-06-06,KeepTradeCut,1QB,Josh Allen,QB,BUF,30.0,7683,14,1,0,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,SF,Josh Allen,QB,BUF,30.0,9998,1,1,1,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,1QB,Bijan Robinson,RB,ATL,24.4,9995,2,2,0,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,SF,Bijan Robinson,RB,ATL,24.4,9987,2,1,-1,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,1QB,Ja'Marr Chase,WR,CIN,26.3,9994,3,1,-2,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,SF,Ja'Marr Chase,WR,CIN,26.3,9939,3,1,0,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,1QB,Jaxon Smith-Njigba,WR,SEA,24.3,9987,4,2,-1,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,SF,Jaxon Smith-Njigba,WR,SEA,24.3,9756,4,2,0,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,1QB,Jahmyr Gibbs,RB,DET,24.2,9999,1,1,3,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,SF,Jahmyr Gibbs,RB,DET,24.2,9728,5,2,0,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,1QB,Drake Maye,QB,NEP,23.8,6646,24,2,0,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,SF,Drake Maye,QB,NEP,23.8,9411,6,2,0,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,1QB,Puka Nacua,WR,LAR,25.0,8833,5,3,0,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,SF,Puka Nacua,WR,LAR,25.0,8640,7,3,0,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,1QB,Brock Bowers,TE,LVR,23.5,8252,6,1,0,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,SF,Brock Bowers,TE,LVR,23.5,8113,8,1,1,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,1QB,Caleb Williams,QB,CHI,24.6,5727,49,6,5,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,SF,Caleb Williams,QB,CHI,24.6,8028,9,3,-1,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,1QB,Amon-Ra St. Brown,WR,DET,26.6,8021,7,4,2,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,SF,Amon-Ra St. Brown,WR,DET,26.6,7840,10,4,4,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,1QB,Jayden Daniels,QB,WAS,25.5,6266,34,3,-1,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,SF,Jayden Daniels,QB,WAS,25.5,7827,11,4,0,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,1QB,Justin Jefferson,WR,MIN,27.0,8012,8,5,0,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,SF,Justin Jefferson,WR,MIN,27.0,7742,12,5,0,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,1QB,Lamar Jackson,QB,BAL,29.4,6249,36,4,1,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,SF,Lamar Jackson,QB,BAL,29.4,7613,13,5,0,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,1QB,Jeremiyah Love,RB,ARI,21.0,7895,10,4,0,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,SF,Jeremiyah Love,RB,ARI,21.0,7590,14,3,1,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,1QB,Ashton Jeanty,RB,LVR,22.5,7909,9,3,2,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,SF,Ashton Jeanty,RB,LVR,22.5,7588,15,4,1,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,1QB,Malik Nabers,WR,NYG,22.8,7843,11,6,-4,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,SF,Malik Nabers,WR,NYG,22.8,7552,16,6,-6,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,1QB,Trey McBride,TE,ARI,26.5,7722,12,2,0,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,SF,Trey McBride,TE,ARI,26.5,7531,17,2,0,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,1QB,Joe Burrow,QB,CIN,29.5,5736,46,5,4,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,SF,Joe Burrow,QB,CIN,29.5,7430,18,6,0,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,1QB,CeeDee Lamb,WR,DAL,27.2,7695,13,7,0,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,SF,CeeDee Lamb,WR,DAL,27.2,7283,19,7,0,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,1QB,2027 Early 1st,RDP,FA,0.0,7306,17,,1,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,SF,2027 Early 1st,RDP,FA,0.0,7069,20,,0,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,1QB,Drake London,WR,ATL,24.9,7433,15,8,0,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,SF,Drake London,WR,ATL,24.9,7007,21,8,0,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,1QB,Justin Herbert,QB,LAC,28.2,5484,66,9,4,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,SF,Justin Herbert,QB,LAC,28.2,6924,22,7,2,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,1QB,De'Von Achane,RB,MIA,24.6,7392,16,5,0,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,SF,De'Von Achane,RB,MIA,24.6,6898,23,5,-1,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,1QB,Omarion Hampton,RB,LAC,23.2,7280,18,6,-1,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,SF,Omarion Hampton,RB,LAC,23.2,6839,24,6,1,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,1QB,Patrick Mahomes,QB,KCC,30.7,5466,68,10,-7,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,SF,Patrick Mahomes,QB,KCC,30.7,6676,25,8,-2,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,1QB,Tetairoa McMillan,WR,CAR,23.2,7185,19,9,0,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,SF,Tetairoa McMillan,WR,CAR,23.2,6563,26,9,1,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,1QB,Jaxson Dart,QB,NYG,23.1,5498,64,8,-4,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,SF,Jaxson Dart,QB,NYG,23.1,6560,27,9,-1,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,1QB,Trevor Lawrence,QB,JAC,26.7,4885,81,12,1,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,SF,Trevor Lawrence,QB,JAC,26.7,6407,28,10,0,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,1QB,Colston Loveland,TE,CHI,22.2,6653,22,3,1,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,SF,Colston Loveland,TE,CHI,22.2,6204,29,3,4,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,1QB,Jalen Hurts,QB,PHI,27.8,5512,62,7,2,https://keeptradecut.com/dynasty-rankings
2026-06-06,KeepTradeCut,SF,Jalen Hurts,QB,PHI,27.8,6154,30,11,-1,https://keeptradecut.com/dynasty-rankings
